Sample,ABCA13,ABTB2,ADAM23,ADAMTS1,ADCY9,ADRA2C,APOC1,ARHGAP42,ARTN,ASS1,BAMBI,BMP2,CADM1,CAV2,CD70,CNRIP1,COBL,COL17A1,COL18A1,COL4A5,COL6A1,CPNE7,CRIP2,DLC1,DLX1,DPP4,DSEL,DSG2,EEF1A2,EFNA5,ENO2,F3,FAM171A1,FAT1,FEZ1,GAD1,GATA3,GNG11,GPC4,GPNMB,HES4,HEY1,IFI27,IGFBP4,IRX3,IRX5,JPH1,LAMA5,LGALSL,LIF,LSR,MCAM,MCOLN3,MECOM,MET,MPDZ,MT1E,NAV3,NEO1,NFIB,NKD2,NNMT,NT5E,PBX1,PCLO,PCOLCE2,PDE5A,PITX1,PKDCC,PRKD1,PROS1,PTGES,RAP1GAP,RBP7,RBPMS2,RGS16,RND3,ROBO1,RORA,S1PR5,SCG2,SDC2,SELENBP1,SERPINH1,SETBP1,SLC6A8,SLC7A2,SLFN5,SRPX,STXBP6,SYCP2,TGM2,TIMP3,TM4SF1,TMEM158,YAP1,ZNF703
ACH-000929,0.028569152,2.871843649,0,0.056583528,2.666756592,0,4.489928219,,5.619413011,,1.937344392,5.350497247,0.111031312,5.875534352,0.918386234,0.070389328,4.703211467,3.308885057,0.687060688,4.507160349,,5.482525641,1.589763487,2.063502942,,0.056583528,1.292781749,7.211109564,7.419117482,3.743084056,,5.241458871,0.056583528,4.213347282,0.084064265,,1.207892852,0.641546029,,2.301587647,5.09000653,3.517275693,1.807354922,4.0721058,4.080657663,3.010779839,3.173127433,6.898571158,3.720278465,3.94016675,7.029342449,0.687060688,,0.056583528,5.895787316,3.168321116,6.644865723,0.056583528,,3.047887329,5.346956889,0.432959407,5.050501697,4.224194664,0.722466024,,,5.013015536,2.765534746,,3.044394119,8.195692087,4.111865964,6.294620749,,2.508428653,5.326968712,3.705977902,0.097610797,1.310340121,0.516015147,0.176322773,5.559491813,7.736198959,0,2.941106311,5.528258743,3.650764559,0.056583528,0.028569152,0.713695815,4.925049965,,9.078337639,0.516015147,5.799346388,
ACH-000948,0.014355293,2.372952098,0.028569152,0.214124805,1.448900951,0.189033824,0.799087306,3.971773447,0,6.421728238,5.639810978,3.276496666,1.361768359,1.555816155,0.565597176,0.056583528,4.397118409,0.475084883,2.250961574,1.541019153,5.436628267,4.448900951,5.375734539,0.263034406,0.028569152,2.657640005,0,6.229203358,,2.528571319,3.077242999,3.600507645,1.580145484,6.726967417,0,3.137503524,2.44625623,0.042644337,0.321928095,0.111031312,1.361768359,0.411426246,5.821710215,0.389566812,0.028569152,0.925999419,,7.429532279,,4.124328135,,,0.014355293,4.341985747,5.530445355,0.097610797,0.432959407,0.014355293,0.389566812,4.399854674,0,1.389566812,,3.590961241,0.028569152,0.042644337,2.247927513,4.044394119,5.367021533,0.014355293,0.014355293,5.506525779,5.961623328,0,,0.910732662,5.283180979,0.344828497,0.333423734,0,0.925999419,0.150559677,5.057883449,3.592158002,0.014355293,4.306699707,0.042644337,3.806324057,0.070389328,0.782408565,4.869871406,0.584962501,0.056583528,4.386810946,,6.245457633,3.50589093
ACH-000311,0.014355293,1.66448284,4.054848477,2.070389328,1.650764559,0.214124805,3.964398632,2.060047384,1.618238656,5.867896464,4.575312331,1.914564523,0.40053793,4.878234879,0.150559677,,3.670160514,3.715893371,2.250961574,4.661635602,2.916476644,4.287620044,2.548436625,0.028569152,0.097610797,0.310340121,,,7.99004722,3.314696526,,7.821072391,2.957914599,5.237257771,0.432959407,1.541019153,,0.659924558,1.687060688,1.5360529,2.904965719,3.070389328,3.837943242,4.410748128,2.528571319,0.070389328,2.545968369,7.610138984,3.177917792,5.091699834,6.033863452,,1.765534746,3.063502942,4.726831217,1.244887059,0.111031312,1.007195501,4.549053029,2.232660757,2.13093087,4.621758857,6.094869433,5.875042803,1.709290636,2.726831217,1.097610797,7.177419538,0.565597176,1.996388746,,8.012959686,3.327687364,0.137503524,0.97819563,3.736604875,5.825531251,3.971773447,,,1.757023247,0.070389328,3.743084056,4.687620632,0.622930351,4.690975738,6.72492307,4.564378169,0.5360529,3.267535798,0.5360529,6.088947205,1.316145742,8.229876279,1.042644337,4.313245852,1.244887059
ACH-000390,0.275007047,,5.445263208,1.678071905,2.372952098,2.967168608,5.264536431,,3.9800253,5.929080835,2.715893371,0.495695163,,7.20026108,1.427606173,0.176322773,4.250203656,4.339137385,,4.791293149,3.480265122,4.053980168,,0.124328135,0.464668267,1.169925001,0.124328135,7.056475149,7.555432735,2.316145742,4.839455765,2.883620816,0.815575429,6.905086099,2.565597176,1.678071905,1.570462931,0.815575429,1.195347598,2,2.992768431,5.389566812,3.631104282,6.641690523,4.045268215,2.523561956,2.070389328,8.245695305,3.3305584,3.617063344,6.352617299,2.40053793,1.263034406,4.184280294,4.902073579,1.673556424,0.201633861,,4.685379552,1.757023247,0.879705766,1.929790998,3.106013238,6.414642958,3.139142019,3.243364426,1.084064265,6.410069692,,0.925999419,0.124328135,7.064042126,,1.40053793,0.90303827,1.887525271,5.615887074,0.201633861,1.427606173,2.987320866,,0.748461233,4.34553831,6.686360453,2.893362211,6.353676158,4.224194664,4.003602237,1.028569152,0.22650853,1.495695163,2.613531653,0.604071324,7.623223076,1.042644337,5.429950657,2.475084883
ACH-000468,1.189033824,2.881664619,0.014355293,3.377123749,2.90303827,0.201633861,4.876271361,2.550900665,0.948600847,5.74443023,1.475084883,0.956056652,0.028569152,8.351248455,3.010779839,0,2.851998837,1.007195501,3.858975614,5.627315001,,4.272023189,,,0.454175893,3.85698569,0.411426246,6.577881959,8.075104722,3.061776198,4.29130886,6.383013015,5.51412226,6.384222533,0.23878686,3.617063344,2.107687869,6.332707934,0.111031312,3.389566812,0.739848103,0.545968369,8.939931765,7.379291716,2,1.021479727,0.963474124,5.599912842,2.570462931,3.67468662,3.802193217,5.952799478,1.843983844,3.928844037,7.228337712,0.097610797,8.045322829,2.316145742,1.541019153,2.618238656,0.790772038,4.536674618,7.468501862,2.66448284,1.220329955,2.464668267,3.864928972,3.107687869,,,1.709290636,1.550900665,3.001802243,0.565597176,1.438292852,0.137503524,6.988911865,0.432959407,0.389566812,0.321928095,5.00495076,2.541019153,4.683134985,6.399000148,1.40053793,5.300123725,2.100977648,3.228049048,3.702657543,0.321928095,1.084064265,8.116863758,0.137503524,9.685379552,3.462052319,6.109151579,3.3305584
ACH-000456,0.056583528,2.733354341,0.056583528,6.718361626,2.925999419,0.042644337,3.472487771,3.456806149,0.895302621,5.480265122,2.201633861,3.844988157,,,5.930027641,1.97819563,0.028569152,0.933572638,4.958842675,4.526068812,,1.372952098,7.742275748,,1.422233001,3.666756592,2.313245852,4.818646083,3.240314329,4.513490746,6.617944917,6.057450272,3.895302621,6.529977074,5.788163657,0.111031312,3.195347598,5.421223299,0.056583528,1.944858446,1.150559677,2.014355293,9.235368064,8.616291525,1.922197848,0.201633861,0.584962501,7.158256229,2.260025656,5.007644031,1.937344392,6.481072857,3.46727948,3.29130886,5.292781749,3.390942773,6.613973587,1.827819025,5.187451054,0.495695163,,8.181201961,6.702380502,4.137503524,1.042644337,1.765534746,3.588564737,4.422905743,2.260025656,1.89917563,2.169925001,8.487277313,,1.739848103,,0.111031312,4.821710215,6.238213641,3.517275693,2.618238656,7.441865217,3.119356177,0.948600847,8.948776035,2.111031312,2.147306699,3.791814071,6.008316564,6.855117639,0,1.084064265,,3.518535139,,,5.573798644,4.290571851
ACH-000496,0.084064265,3.374343989,4.752213368,5.169925001,3.269033146,0.097610797,,3.430285273,0.713695815,3.452858965,5.090430042,,1.344828497,6.71630504,2.994579724,,2.097610797,0.422233001,4.739308071,3.488000771,3.301587647,6.126807703,2.969012308,3.250961574,4.135863165,5.370164281,4.258518925,6.223036338,,3.314696526,3.857980995,5.251340383,,6.525285887,0.150559677,2.944858446,3.198494154,4.846994687,0.604071324,0.333423734,0.344828497,0.731183242,6.219362158,6.565292521,3.516015147,0.50589093,1.678071905,6.003152449,5.027684877,3.554588852,2.173127433,4.975905274,,4.878725341,7.049412953,3.733354341,4.659353759,4.482848283,0.918386234,3.324810603,1.378511623,7.011674533,5.081936082,3.353323291,1.485426827,6.210038123,1.835924074,5.271276259,2.17951105,2.627606838,2.384049807,5.400879436,1.389566812,3.614709844,3.444932049,2.3305584,5.556122818,0.367371066,0.575312331,1.176322773,2.277984747,1.510961919,3.137503524,,0.422233001,5.794935663,3.381283373,5.176322773,7.035293987,0.757023247,1.111031312,8.196380818,2.389566812,7.730436171,,4.715344295,3.264536431
ACH-000062,0.214124805,2.709290636,5.229972385,4.366671916,2.715893371,,5.881664619,,2.801158656,,4.816087659,2.17951105,2.680324357,5.992088609,6.019257119,3.632268215,0.613531653,1.454175893,5.257010618,5.925287387,6.512226887,3.884597921,7.184875343,1.5360529,2.965322548,2.875780063,1.23878686,4.218781168,6.60599798,3.74092756,3.782408565,4.196134881,,6.692789835,3.140778656,0.454175893,1.632268215,5.224966365,0.411426246,1.989139007,2.508428653,2.95419631,5.715893371,8.28424575,4.959770155,1.641546029,0.333423734,7.397888508,3.17951105,6.191996847,,6.936402378,1.782408565,2.032100843,4.791293149,3.780310099,6.018144529,2.784503983,4.927422429,2.918386234,3.289834465,8.030115331,5.655065551,5.04745114,2.13093087,5.871350841,,4.382667253,3.163498732,,5.155020578,7.891722957,3.140778656,2.776103988,3.805292456,1.773996325,5.060047384,5.898933872,1.516015147,2.459431619,5.306699707,6.414642958,5.393347551,6.984019633,,4.711494907,3.743084056,3.181102551,6.903158811,0.23878686,2.207892852,7.339760945,5.207892852,8.743151394,4.47118746,5.679761574,3.386810946
ACH-000878,0,1.89917563,0.070389328,1.021479727,4.114367025,0.731183242,3.831877241,1.941106311,0.90303827,5.056149961,2.680324357,0.933572638,1.292781749,,0.650764559,0.111031312,,2.13093087,6.409221197,6.50747753,3.207892852,3.531069493,3.99095486,,1.98550043,3.40599236,0.084064265,4.82984956,4.451540833,2.684818738,4.904002316,,1.049630768,6.174526265,,3.148934105,0.659924558,6.35948603,0.042644337,2.627606838,2.12763328,2.22650853,8.156790974,8.612610521,0.604071324,0.910732662,0.084064265,,2.007195501,3.353323291,4.440952198,5.056583528,0.632268215,2.217230716,5.414135533,3.140778656,7.8036791,1.304511042,1.682573297,0.321928095,,8.848309957,,,0.056583528,,1.432959407,6.736063628,2.028569152,1.650764559,3.694880193,7.746178381,3.704871964,3.820689561,,0.070389328,6.011227255,0.584962501,1.59454855,0.669026766,6.794025896,,5.739578112,7.020702204,0.014355293,2.084064265,2.277984747,3.650764559,0.831877241,0.263034406,0.575312331,8.168070347,4.206330648,8.876977308,1.416839742,6.594100624,1.831877241
ACH-000427,,1.565597176,0.176322773,0.042644337,1.875780063,0.014355293,2.462052319,1.933572638,0.389566812,7.382926583,7.846869361,0.516015147,0.378511623,2.994579724,0.189033824,0.084064265,4.472487771,3.008988783,4.078097423,2.480265122,,4.657068301,6.623223076,0.286881148,,0.201633861,0,5.373648211,3.685940148,2.097610797,4.205548911,4.557655155,4.062639828,7.624758908,0.641546029,2.827819025,1.042644337,0.084064265,0.35614381,1.443606651,3.694880193,0.98550043,9.255288279,5.083213368,0.731183242,2.185866545,3.936402378,7.872520985,3.135863165,4.751142325,8.358783048,0.475084883,2.948600847,,4.528571319,0.084064265,2.855989697,0.910732662,,3.50589093,4.371558863,,,3.715893371,0.028569152,3.795974694,,4.341985747,1.15704371,0.042644337,3.3305584,4.023255352,2.976363636,0.475084883,1.485426827,2.289834465,5.605257263,0.411426246,2.35614381,1.887525271,0.454175893,0.176322773,5.241458871,,0.137503524,5.886306263,0.807354922,1.847996907,1.827819025,1.09085343,1.189033824,2.250961574,0.214124805,6.524345816,0.799087306,5.337354298,5.153805336
ACH-000939,0.056583528,3.444932049,0.50589093,0.35614381,3.288358562,3.3950628,2.13422094,1.344828497,1.650764559,2.443606651,1.411426246,0.014355293,0.286881148,6.357200085,3.842978832,0.014355293,0.137503524,5.469560422,4.078951341,0.443606651,6.053545818,3.948600847,4.8899602,1.459431619,,5.451870479,0.056583528,0.389566812,3.150559677,0,6.032321287,2,5.105175192,,2.313245852,,0.163498732,0.084064265,0.250961574,1.163498732,1.23878686,0.22650853,4.347665656,6.709290636,3.54225805,,0.111031312,4.032982417,4.645009884,1.883620816,4.900625333,2.049630768,,,6.515069014,5.163096138,0.35614381,5.125568452,2.469885976,6.808256325,1.613531653,0.650764559,5.46008724,4.580748492,0.028569152,1.344828497,0.98550043,4.736604875,2.989139007,0.432959407,2.831877241,2.389566812,1.704871964,5.916954279,4.107687869,,1.906890596,2.424922088,0.454175893,4.563768278,0.201633861,1.589763487,0.298658316,9.256869134,0.042644337,3.568032105,0.214124805,1.827819025,1.807354922,0.432959407,0.948600847,6.887525271,2.901108243,9.460578761,5.329123596,5.852498299,2.185866545
